DSC ID,ZoomInfo ID,SP_COMPANY_ID,Client Name,S&P Ticker,GP ID,URL,Titanium,GWS Enterprise Sector Mapping
1073,13025630,4007889,Entergy Corporation,NYSE:ETR,GP107505,http://www.entergy.com/,Titanium,EOG & Utilities
1074,24054796,13518181,Fox Corporation,NASDAQGS:FOXA,GP141354,http://www.foxcorporation.com/,Titanium,Tech/Media/Telecom
1076,41206527,4041737,Voya Financial Inc,NYSE:VOYA,GP108157,https://www.voya.com/,Titanium,Financial & Professional Services
1077,66505148,4021612,"The Interpublic Group of Companies, Inc.",NYSE:IPG,GP108207,http://www.interpublic.com/,Titanium,Financial & Professional Services
1078,28724250,4334416,Compass Group Plc,LSE:CPG,GP108333,https://www.compass-group.com/,Titanium,Retail & Multi-Site
1079,12047104,4044461,Banco do Brasil SA,BOVESPA:BBAS3,GP108447,http://www.bb.com.br/,Titanium,Financial & Professional Services
1080,83478230,4434384,PVH Corp,NYSE:PVH,GP108514,http://www.pvh.com/,Titanium,Industrial & Logistics
1081,565804648,4022066,Eastman Chemical Company,NYSE:EMN,GP108630,https://www.eastman.com/,Titanium,Industrial & Logistics
1082,29330409,4911259,Dollar Tree Inc,NASDAQGS:DLTR,GP108712,http://www.dollartree.com/,Titanium,Retail & Multi-Site
1083,369426719,4144827,Sberbank,MISX:SBER,GP108778,http://www.sberbank.com/,Titanium,Financial & Professional Services
1084,75369180,4297825,Darden Restaurants Inc,NYSE:DRI,GP108779,https://www.darden.com/,Titanium,Retail & Multi-Site
1085,371987680,4389036,Synchrony Financial,NYSE:SYF,GP108860,http://www.synchrony.com/,Titanium,Financial & Professional Services
1086,10125779,4004350,CSX Corporation,NASDAQGS:CSX,GP108955,https://www.csx.com/,Titanium,Industrial & Logistics
1087,357396852,4276840,Leidos Holdings Inc,NYSE:LDOS,GP108989,http://www.leidos.com/,Titanium,Tech/Media/Telecom
1088,,4085932,Dean Foods Company,,GP108990,https://www.dfamilk.com/,Titanium,Industrial & Logistics
1089,69780883,4045329,Hyundai Motor Group,KOSE:A005380,GP102369,http://www.hyundai.com/,Titanium,Industrial & Logistics
1090,721042,103316,American Family Life Assurance Company Inc (AFLAC),NYSE:AFL,GP109568,http://www.aflac.com/,Titanium,Financial & Professional Services
1091,23790793,4010647,HollyFrontier Corporation,NYSE:DINO,GP109591,http://www.hollyfrontier.com/,Titanium,EOG & Utilities
1092,145440833,4913166,Univar Inc,IDX:UNVR,GP109720,https://www.univarsolutions.com/,Titanium,Industrial & Logistics
1093,33309199,103455,Loews Corporation,NYSE:L,GP109819,https://loews.com/,Titanium,Financial & Professional Services
1094,564680069,4038577,"Bread Financial Holdings, Inc.",NYSE:BFH,GP110171,http://www.breadfinancial.com/,Titanium,Tech/Media/Telecom
1095,80775026,4014547,Owens Corning,NYSE:OC,GP110234,https://www.owenscorning.com/,Titanium,Industrial & Logistics
1096,31326759,4175233,China Pacific Insurance (Group) Co Ltd,SHSE:601601,GP110359,https://www.cpic.com.cn/,Titanium,Financial & Professional Services
1097,185385707,4077651,Mohawk Industries,NYSE:MHK,GP110392,http://www.mohawkind.com/,Titanium,Industrial & Logistics
1098,40370398,4009384,United States Steel Corp,NYSE:X,GP110404,https://www.ussteel.com/,Titanium,EOG & Utilities
1099,106644154,4914320,Seaboard Corp,NYSEAM:SEB,GP110407,https://www.seaboardcorp.com/,Titanium,Industrial & Logistics
1100,62521380,4071659,Western Digital Corporation,NASDAQGS:WDC,GP110567,https://www.westerndigital.com/,Titanium,Tech/Media/Telecom
1101,23823763,4051039,Markel Corp,NYSE:MKL,GP110606,https://www.markel.com/,Titanium,Financial & Professional Services
1102,34687140,4641383,HPE - Hewlett Packard Enterprise,NYSE:HPE,GP110662,https://www.hpe.com/,Titanium,Tech/Media/Telecom
1103,472979061,4232578,Poste Italiane SpA,BIT:PST,GP110747,https://www.poste.it/,Titanium,Industrial & Logistics
1104,363461505,4090200,Tokio Marine Holdings Inc,TSE:8766,GP111025,https://www.tokiomarinehd.com/,Titanium,Financial & Professional Services
1105,93176798,4217494,"Plains GP Holdings, L.P.",NASDAQGS:PAGP,GP111059,https://www.plains.com/,Titanium,Industrial & Logistics
1106,10962486,103262,The Cincinnati Financial Corporation,NASDAQGS:CINF,GP111577,http://www.cinfin.com/,Titanium,Financial & Professional Services
1107,372140717,4217809,KB Financial Group,KOSE:A105560,GP111639,https://m.kbfg.com/,Titanium,Financial & Professional Services
1108,368822477,4254889,Sompo Japan Nipponkoa Holdings Inc,TSE:8630,GP111681,https://www.sompo-hd.com/,Titanium,Financial & Professional Services
1109,247005460,4325238,SAIC Motor Corporation Ltd,SHSE:600104,GP111841,https://www.saicmotor.com/,Not Titanium,Tech/Media/Telecom
1110,372135671,4055279,Industrial Bank of Korea,KOSE:A024110,GP112435,http://www.ibk.co.kr/,Titanium,Financial & Professional Services
1111,35783308,4004298,The Southern Company,NYSE:SO,GP102381,http://www.southerncompany.com/,Titanium,EOG & Utilities
1112,50103236,103383,Progressive Corporation,NYSE:PGR,GP112601,http://www.progressive.com/,Titanium,Financial & Professional Services
1113,150438451,4280842,Mitsubishi Chemical Holdings,TSE:4188,GP112733,https://www.mitsubishichem-hd.co.jp/,Titanium,Industrial & Logistics
1114,370344280,4147552,China Minsheng Banking,SHSE:600016,GP113163,http://en.cmbc.com.cn/,Titanium,Financial & Professional Services
1115,39567488,4204677,United Natural Foods Inc,NYSE:UNFI,GP113187,https://www.unfi.com/,Titanium,Industrial & Logistics
1116,32163405,4064745,SpartanNash,NASDAQGS:SPTN,GP113312,https://www.spartannash.com/,Titanium,Industrial & Logistics
1117,87820582,4057436,NRG Energy Inc,NYSE:NRG,GP113596,http://www.nrg.com/,Titanium,EOG & Utilities
1118,25740297,4150271,Insight Enterprises Inc,NASDAQGS:NSIT,GP113785,https://www.insight.com/,Titanium,Tech/Media/Telecom
1119,53642517,4288485,NGL Energy Partners,NYSE:NGL,GP113917,http://www.nglenergypartners.com/,Titanium,Industrial & Logistics
1120,42899583,4077460,Expeditors International of Washington Inc,NASDAQGS:EXPD,GP114103,http://www.expeditors.com/,Titanium,Industrial & Logistics
1121,49578108,4276678,Targa Resources,NYSE:TRGP,GP114179,https://www.targaresources.com/,Titanium,EOG & Utilities
1122,542294573,5803896,Auchan SA,,GP114318,https://www.auchan-retail.com/,Titanium,Retail & Multi-Site
1123,376033869,4992262,Fortive Corporation,NYSE:FTV,GP114423,https://www.fortive.com/,Titanium,Tech/Media/Telecom
1124,30183295,4909954,Core-Mark Holding Company Inc,,GP115016,https://www.core-mark.com/,Titanium,Industrial & Logistics
1125,465280828,8386692,Avantor,NYSE:AVTR,GP115066,http://avantorsciences.com/,Titanium,Industrial & Logistics
1126,9487723,8648705,BJ's Wholesale Club Holdings Inc,NYSE:BJ,GP115570,https://www.bjs.com/,Titanium,Retail & Multi-Site
1127,46958364,4112718,Tapestry Inc,NYSE:TPR,GP115692,http://www.tapestry.com/,Titanium,Retail & Multi-Site
1128,31342638,4240644,China United Network Communications Group,,GP115969,https://www.chinaunicom.com.hk/,Titanium,Tech/Media/Telecom
1129,20467876,4070675,Science Applications International Corporation,NYSE:SAIC,GP116168,https://www.saic.com/,Titanium,Tech/Media/Telecom
1130,32919206,4049266,DR Horton Inc,NYSE:DHI,GP116390,https://www.drhorton.com/,Titanium,Industrial & Logistics
1131,348176858,4914216,Lithia Motors Inc,NYSE:LAD,GP116551,https://www.lithia.com/,Titanium,Retail & Multi-Site
1132,369246382,4689464,WestRock Company,NYSE:WRK,GP116838,https://www.westrock.com/,Titanium,Industrial & Logistics
1133,566104967,4104058,Qurate Retail Inc,NASDAQGS:QRTE.A,GP116990,https://www.qurateretailgroup.com/,Titanium,Retail & Multi-Site
1134,81232320,4365157,Reliance Steel & Aluminium Co,NYSE:RS,GP117034,https://www.rsac.com/,Titanium,EOG & Utilities
1135,42058626,4001601,Whirlpool Corporation,NYSE:WHR,GP117166,https://www.whirlpoolcorp.com/,Titanium,Industrial & Logistics
1136,43272162,4214550,NEC Corporation,TSE:6701,GP117751,https://www.nec.com/,Titanium,Tech/Media/Telecom
1137,3588578,4004310,Avnet Inc,NASDAQGS:AVT,GP118326,https://www.avnet.com/,Titanium,Industrial & Logistics
1138,10259890,4067004,Asbury Automotive Group,NYSE:ABG,GP118744,https://www.asburyauto.com/,Titanium,Retail & Multi-Site
1139,363425871,4911216,Burlington Stores Inc,NYSE:BURL,GP118976,https://www.burlington.com/,Titanium,Retail & Multi-Site
1140,51986760,4053715,Talanx AG,XTRA:TLX,GP119127,https://www.talanx.com/,Titanium,Financial & Professional Services
1141,17137855,4189200,Hanesbrands Inc,NYSE:HBI,GP119477,http://www.hanes.com/,Titanium,Industrial & Logistics
1142,,5848991,Financière de l'Odet,,GP119718,https://www.bollore.com/en,Titanium,Industrial & Logistics
1143,39305645,4057537,UGI Corporation,NYSE:UGI,GP120767,http://www.ugicorp.com/,Titanium,EOG & Utilities
1144,370345607,4328166,Coop Group,,GP115588,http://www.coop.ch/,Titanium,Retail & Multi-Site
1145,401885406,6588911,Brighthouse Financial Inc,NASDAQGS:BHF,GP120870,https://www.brighthousefinancial.com/,Titanium,Financial & Professional Services
1146,16110596,4376573,Apache Industrial Services Inc,,GP120879,https://www.apache.org/,Titanium,EOG & Utilities
1147,37031827,14170965,Corteva Inc,NYSE:CTVA,GP120978,https://www.corteva.com/,Titanium,Industrial & Logistics
1148,3196341,4122605,Amphenol Corporation,NYSE:APH,GP120980,https://amphenol.com/,Titanium,Tech/Media/Telecom
1149,30903744,4748860,East Japan Railway Company,TSE:9020,GP120994,http://www.jreast.co.jp/,Titanium,Industrial & Logistics
1150,30933025,4233782,POSCO,KOSE:A005490,GP121205,https://www.posco.co.kr/,Titanium,EOG & Utilities
1151,39928051,4930148,Performance Food Group Inc,NYSE:PFGC,GP121299,https://www.pfgc.com/,Titanium,Industrial & Logistics
1152,8979134,4743346,Commercial Metals Company,NYSE:CMC,GP121433,https://www.cmc.com/,Titanium,EOG & Utilities
1153,45992365,105223,HP,NYSE:HPQ,GP100514,https://www.hp.com/,Titanium,Tech/Media/Telecom
1154,27574389,4351413,JFE Holdings Inc,TSE:5411,GP122775,https://www.jfe-holdings.co.jp/,Titanium,EOG & Utilities
1155,13293188,4635041,Berry Global Group Inc,NYSE:BERY,GP123543,https://www.berryglobal.com/,Titanium,Industrial & Logistics
1156,42747145,103407,Old Republic International Corporation,NYSE:ORI,GP123766,http://www.oldrepublic.com/,Titanium,Financial & Professional Services
1157,33226983,4157443,Rosneft Oil,LSE:ROSN,,https://rosim.gov.ru/en,Titanium,EOG & Utilities
1158,565257886,,GS Group,,GP124030,http://www.gs.co.kr/,Titanium,EOG & Utilities
1159,69502996,4062407,Linde Plc,NYSE:LIN,GP124350,https://www.linde.com/,Titanium,Industrial & Logistics
1160,16009390,4963310,CommScope Holding Company Inc,NASDAQGS:COMM,GP124585,https://www.commscope.com/,Titanium,Tech/Media/Telecom
1161,44828366,4186601,Group 1 Automotive Inc,NYSE:GPI,GP125536,http://www.group1auto.com/,Titanium,Retail & Multi-Site
1162,151928880,4298486,Wesco International Inc.,NYSE:WCC,GP126055,https://www.wesco.com/,Titanium,Industrial & Logistics
1163,20618112,6331267,Polaris,NYSE:PII,,http://www.polaris.com/,Titanium,Industrial & Logistics
1164,562828220,4005257,Dai-ichi Life Group,TSE:8750,GP101883,https://www.dai-ichi-life-hd.com/,Titanium,Financial & Professional Services
1165,40162690,4219494,Hanwha Group,KOSE:A000880,GP126233,https://www.hanwha.com/,Titanium,Industrial & Logistics
1166,370343880,4326264,China Electronics Corporation,,GP126481,https://www.cec.com.cn/,Titanium,Retail & Multi-Site
1167,41976469,4121144,Westlake Chemical Corporation,NYSE:WLK,GP126588,http://www.westlake.com/,Titanium,Industrial & Logistics
1168,11717607,4988905,Beacon Roofing Supply Inc,NASDAQGS:BECN,GP126606,https://www.becn.com/,Titanium,Industrial & Logistics
1169,1209410405,4057044,DTE Energy Co,NYSE:DTE,GP126793,https://www.newlook.dteenergy.com/,Titanium,EOG & Utilities
1170,15564820,4263230,GameStop Corporation,NYSE:GME,GP127981,https://www.gamestop.com/,Titanium,Retail & Multi-Site
1171,128959158,4298168,KOC Holding AS,IBSE:KCHOL,GP128095,https://www.koc.com.tr/,Titanium,EOG & Utilities
1172,565257879,4160197,Coles Group Limited,ASX:COL,GP128097,https://www.colesgroup.com.au/,Titanium,Retail & Multi-Site
1173,37504362,4094401,NVR Inc,NYSE:NVR,GP128761,https://www.nvrinc.com/,Titanium,Industrial & Logistics
1174,28262898,4121108,Nucor Corporation,NYSE:NUE,GP128762,https://www.nucor.com/,Titanium,EOG & Utilities
1175,347028888,5089361,China National Pharmaceutical Group,,GP128785,http://www.sinopharm.com/,Titanium,Life Sciences
1176,514818433,4915705,Dongfeng Motor Group,SEHK:489,GP128813,https://www.dfm-global.com/,Titanium,Industrial & Logistics
1177,30065304,4179562,The People's Insurance Company of China Ltd,SEHK:1339,GP128816,http://www.picc.com/,Titanium,Financial & Professional Services
1178,351677515,4967308,Wistron Corporation,TWSE:3231,GP129774,http://www.wistron.com/,Titanium,Tech/Media/Telecom
1179,94519784,4062397,PPG Industries,NYSE:PPG,GP130811,https://www.ppg.com/,Titanium,Industrial & Logistics
1180,21728029,4010561,Devon Energy Corporation,NYSE:DVN,GP132249,https://www.devonenergy.com/,Titanium,EOG & Utilities
1181,1314788445,100253,M&T Bank Corporation,NYSE:MTB,GP132814,https://www3.mtb.com/,Titanium,Financial & Professional Services
1182,59395098,4239834,Graphic Packaging International,NYSE:GPK,GP133141,https://www.graphicpkg.com/,Titanium,Industrial & Logistics
1183,39583880,4086110,United Rentals Inc,NYSE:URI,GP133222,https://www.unitedrentals.com/,Titanium,Financial & Professional Services
1184,21433651,4097130,Casey's Retail Company,NASDAQGS:CASY,GP133729,https://www.caseys.com/,Titanium,Retail & Multi-Site
1185,128860355,4121199,Southwest Airlines Co,NYSE:LUV,GP134109,https://www.southwest.com/,Titanium,Industrial & Logistics
1186,353028980,4142663,DZ Bank AG,,GP134569,https://www.dzbank.com/,Titanium,Financial & Professional Services
1187,372680487,4811424,Shanghai Pharmaceuticals Holding Co LTD,SHSE:601607,GP135032,http://www.sphchina.com/,Titanium,Life Sciences
1188,154501635,4912162,Murphy USA Inc,NYSE:MUSA,GP135033,https://www.murphyusa.com/,Titanium,Retail & Multi-Site
1189,104088450,4156274,Rush Enterprises Inc,NASDAQGS:RUSH.B,GP135034,https://www.rushenterprises.com/,Titanium,Industrial & Logistics
1190,348418831,4059483,Ingredion Inc,NYSE:INGR,GP135037,https://www.ingredion.com/,Titanium,Industrial & Logistics
1191,49404159,4122365,Delek US Holdings Inc,NYSE:DK,GP135039,https://www.delekus.com/,Titanium,EOG & Utilities
1192,344396417,4912995,The JM Smucker Company,NYSE:SJM,GP135042,https://www.jmsmucker.com/,Titanium,Industrial & Logistics
1193,94995270,4010906,Pioneer Natural Resources Company,NYSE:PXD,GP135044,https://www.pxd.com/,Titanium,EOG & Utilities
1194,28853239,4010846,Oneok Inc,NYSE:OKE,GP135045,https://www.oneok.com/,Titanium,Industrial & Logistics
1195,21808865,4057052,Eversource Energy,NYSE:ES,GP135046,https://www.eversource.com/,Titanium,EOG & Utilities
1196,81019146,103133,StoneX Group Inc,NASDAQGS:SNEX,GP135047,https://www.stonex.com/,Titanium,Financial & Professional Services
1197,18301049,6661591,Howmet Aerospace Inc,NYSE:HWM,GP135048,https://www.howmet.com/,Titanium,Tech/Media/Telecom
1198,48616172,4105307,DCP Midstream,NYSE:DCP,GP125516,https://www.dcpmidstream.com/,Titanium,Industrial & Logistics
1199,165855498,4120616,Steel Dynamics Inc,NASDAQGS:STLD,GP135051,https://stld.steeldynamics.com/,Titanium,EOG & Utilities
1200,17828111,4967275,Compal Electronics Inc,TWSE:2324,GP135055,https://www.compal.com/,Titanium,Tech/Media/Telecom
1201,121963490,4351423,Jiangxi Copper Corp,SEHK:358,GP135056,http://www.jxcc.com/,Titanium,EOG & Utilities
1202,353840098,4971368,Pegatron Corp,TWSE:4938,GP135057,https://www.pegatroncorp.com/,Titanium,Tech/Media/Telecom
1203,11338510,4094381,Dillard's Inc,NYSE:DDS,GP135059,https://www.dillards.com/,Titanium,Retail & Multi-Site
1204,372526250,4915270,Gree Electric Appliances Inc,SZSE:000651,GP135063,https://global.gree.com/,Titanium,Industrial & Logistics
1205,429642914,4410216,TongLing Nonferrous Metals Group Holdings Co LTD,,GP135064,http://www.tnmg.com.cn/,Titanium,EOG & Utilities
1206,369031123,4912790,Wuchan Zhongda Group Co LTD,SHSE:600704,GP135066,https://www.wzgroup.cn/,Titanium,Industrial & Logistics
1207,346524727,4756805,Xiamen C&D Inc,SHSE:600153,GP135067,https://www.chinacnd.com/,Titanium,Industrial & Logistics
1208,370343961,4916632,Finatis,ENXTPA:FNTS,GP135068,http://www.finatis.fr/,Titanium,Industrial & Logistics
1209,47992139,4049269,Fujitsu LTD,TSE:6702,GP100397,https://www.fujitsu.com/,Titanium,Tech/Media/Telecom
1210,68011077,4157507,Korea Electric Power Corp,KOSE:A015760,GP135071,https://home.kepco.co.kr/,Titanium,EOG & Utilities
1211,198049955,4132797,TravelCenters of America LLC,NASDAQGS:TA,GP135073,https://www.ta-petro.com/,Titanium,Retail & Multi-Site
1212,65225810,4025308,Xcel Energy Inc,NASDAQGS:XEL,GP135074,https://my.xcelenergy.com/,Titanium,EOG & Utilities
1213,481290639,4076764,Ovintiv Inc,TSX:OVV,GP135075,https://www.ovintiv.com/,Titanium,EOG & Utilities
1214,64605652,4158264,JetBlue Airways Corp,NASDAQGS:JBLU,GP135076,https://www.jetblue.com/,Titanium,Industrial & Logistics
1215,7750504,4149886,Cheniere Energy Inc,NYSEAM:CQP,GP135078,https://www.cheniere.com/,Titanium,Industrial & Logistics
